"game_id","platform_id","game_title","moby_score","total_moby_score_votes","registered_users_moby_score_votes","moby_rank"
"124","60","Rampage","3.00","1","1","null"
"124","62","Rampage","null","null","null","null"
"125","2","Star Control 3","2.25","62","40","77.00"
"125","74","Star Control 3","3.00","1","1","null"
"126","2","King's Quest III: To Heir is Human","3.87","62","49","null"
"126","19","King's Quest III: To Heir is Human","3.37","6","6","null"
"126","24","King's Quest III: To Heir is Human","3.67","6","6","null"
"126","31","King's Quest III: To Heir is Human","3.75","4","4","null"
"126","51","King's Quest III: To Heir is Human","null","null","null","null"
"126","62","King's Quest III: To Heir is Human","5.00","1","1","null"
"127","3","Moto Racer","3.82","29","21","78.00"
"127","6","Moto Racer","4.00","4","4","null"
"128","2","Space Quest II: Chapter II - Vohaul's Revenge","3.60","46","35","null"
"128","19","Space Quest II: Chapter II - Vohaul's Revenge","3.31","6","6","null"
"128","24","Space Quest II: Chapter II - Vohaul's Revenge","3.73","4","4","null"
"128","31","Space Quest II: Chapter II - Vohaul's Revenge","3.58","2","2","null"
"128","51","Space Quest II: Chapter II - Vohaul's Revenge","null","null","null","null"
"128","74","Space Quest II: Chapter II - Vohaul's Revenge","5.00","1","1","null"
"129","2","King's Quest IV: The Perils of Rosella","3.76","54","44","78.00"
"129","19","King's Quest IV: The Perils of Rosella","3.27","3","3","null"
"129","24","King's Quest IV: The Perils of Rosella","4.40","3","3","null"
"129","31","King's Quest IV: The Perils of Rosella","5.00","2","2","null"
"129","51","King's Quest IV: The Perils of Rosella","null","null","null","null"
"130","2","King's Quest V: Absence Makes the Heart Go Yonder!","3.88","56","46","77.00"
"130","5","King's Quest V: Absence Makes the Heart Go Yonder!","4.25","7","7","null"
"130","19","King's Quest V: Absence Makes the Heart Go Yonder!","3.50","7","7","null"
"130","74","King's Quest V: Absence Makes the Heart Go Yonder!","3.75","3","3","null"
"131","2","King's Quest VI: Heir Today, Gone Tomorrow","4.07","87","72","88.00"
"131","5","King's Quest VI: Heir Today, Gone Tomorrow","3.93","23","23","null"
"131","19","King's Quest VI: Heir Today, Gone Tomorrow","3.03","12","12","80.00"
"131","74","King's Quest VI: Heir Today, Gone Tomorrow","4.00","2","2","null"
"132","2","Call of Cthulhu: Shadow of the Comet","3.97","28","21","78.00"
"133","4","Jungle Hunt","2.28","7","5","null"
"133","27","Jungle Hunt","3.52","6","6","null"
"133","28","Jungle Hunt","3.64","11","11","null"
"133","29","Jungle Hunt","3.00","2","1","null"
"133","31","Jungle Hunt","2.50","2","2","null"
"133","33","Jungle Hunt","3.50","1","1","null"
"133","39","Jungle Hunt","null","null","null","null"
"133","43","Jungle Hunt","null","null","null","null"
"133","47","Jungle Hunt","null","null","null","null"
"134","2","Captain Blood","3.20","20","14","null"
"134","19","Captain Blood","4.45","5","5","null"
"134","24","Captain Blood","4.32","7","7","null"
"134","27","Captain Blood","3.50","5","5","null"
"134","41","Captain Blood","3.42","3","3","null"
"134","51","Captain Blood","4.00","1","1","null"
"134","60","Captain Blood","4.31","4","4","null"
"134","74","Captain Blood","4.33","3","3","null"
"135","2","Roberta Williams' King's Quest VII: The Princeless Bride","3.50","22","19","76.00"
"135","3","Roberta Williams' King's Quest VII: The Princeless Bride","3.55","11","11","77.00"
"135","5","Roberta Williams' King's Quest VII: The Princeless Bride","3.24","29","21","82.00"
"135","74","Roberta Williams' King's Quest VII: The Princeless Bride","3.40","1","1","null"
"136","3","King's Quest: Mask of Eternity","2.68","48","34","76.00"
"137","4","Galaxian","3.29","7","6","null"
"137","22","Galaxian","3.47","8","8","null"
"137","27","Galaxian","3.17","3","3","null"
"137","28","Galaxian","3.28","8","8","null"
"137","29","Galaxian","4.50","3","2","null"
"137","31","Galaxian","null","null","null","null"
"137","33","Galaxian","4.00","1","1","null"
"137","39","Galaxian","4.25","1","1","null"
"137","41","Galaxian","null","null","null","null"
"137","43","Galaxian","null","null","null","null"
"137","57","Galaxian","null","null","null","null"
"138","4","Pac-Man","3.75","29","24","null"
"138","10","Pac-Man","3.89","16","15","null"
"138","12","Pac-Man","3.70","11","11","51.00"
"138","22","Pac-Man","3.95","20","19","null"
"138","25","Pac-Man","3.16","8","8","null"
"138","27","Pac-Man","3.61","16","16","null"
"138","28","Pac-Man","2.87","36","36","null"
"138","30","Pac-Man","3.73","14","13","null"
"138","31","Pac-Man","3.90","12","11","null"
"138","33","Pac-Man","3.91","14","14","null"
"138","39","Pac-Man","3.65","5","5","null"
"138","41","Pac-Man","3.93","10","10","null"
"138","43","Pac-Man","3.63","10","10","null"
"138","47","Pac-Man","4.00","9","9","null"
"138","53","Pac-Man","3.75","10","10","null"
"138","57","Pac-Man","3.67","4","4","null"
"138","69","Pac-Man","3.29","6","6","63.00"
"138","82","Pac-Man","5.00","1","1","null"
"138","86","Pac-Man","null","null","null","null"
"139","4","Dig Dug","3.71","26","18","null"
"139","10","Dig Dug","3.40","5","5","null"
"139","12","Dig Dug","3.33","3","3","null"
"139","22","Dig Dug","3.43","11","11","null"
"139","27","Dig Dug","3.57","12","12","null"
"139","28","Dig Dug","3.56","15","15","null"
"139","30","Dig Dug","3.19","4","4","null"
"139","31","Dig Dug","2.80","5","5","null"
"139","33","Dig Dug","3.59","8","8","null"
"139","34","Dig Dug","3.78","8","8","null"
"139","39","Dig Dug","3.50","1","1","null"
"139","43","Dig Dug","2.92","3","3","null"
"139","47","Dig Dug","2.58","3","3","null"
"139","57","Dig Dug","2.50","2","2","null"
"139","65","Dig Dug","null","null","null","null"
"139","66","Dig Dug","null","null","null","null"
"139","69","Dig Dug","3.00","2","2","61.00"
"139","82","Dig Dug","null","null","null","null"
"140","4","Defender","3.39","16","15","null"
"140","27","Defender","3.84","8","8","null"
"140","28","Defender","3.66","17","17","null"
"140","29","Defender","4.00","7","6","null"
"140","30","Defender","4.14","7","7","null"
"140","31","Defender","3.46","7","7","null"
"140","33","Defender","4.07","7","7","null"
"140","39","Defender","4.00","5","5","null"
"140","43","Defender","4.31","4","4","null"
"140","47","Defender","4.21","6","6","null"
"140","69","Defender","null","null","null","56.00"
"141","4","Centipede","3.10","12","8","null"
"141","10","Centipede","null","null","null","null"
"141","11","Centipede","null","null","null","null"
"141","27","Centipede","3.55","5","5","null"
"141","28","Centipede","3.60","10","10","null"
"141","29","Centipede","3.67","3","3","null"
"141","30","Centipede","4.00","2","2","null"
"141","31","Centipede","2.83","3","3","null"
"141","33","Centipede","4.33","3","3","null"
"141","34","Centipede","4.17","3","3","null"
"141","39","Centipede","5.00","1","1","null"
"141","43","Centipede","5.00","1","1","null"
"141","47","Centipede","5.00","1","1","null"
"142","2","Space Quest III: The Pirates of Pestulon","4.01","71","56","null"
"142","19","Space Quest III: The Pirates of Pestulon","3.63","12","12","null"
"142","24","Space Quest III: The Pirates of Pestulon","4.10","6","6","null"
"142","74","Space Quest III: The Pirates of Pestulon","3.87","3","3","null"
"143","2","Space Quest IV: Roger Wilco and the Time Rippers","3.95","63","49","null"
"143","5","Space Quest IV: Roger Wilco and the Time Rippers","3.60","8","8","null"
"143","19","Space Quest IV: Roger Wilco and the Time Rippers","3.20","9","9","55.00"
"143","74","Space Quest IV: Roger Wilco and the Time Rippers","4.95","4","4","null"
"144","2","Space Quest V: The Next Mutation","3.98","67","48","83.00"
"145","2","Space Quest 6: Roger Wilco in the Spinal Frontier","3.96","32","26","76.00"
"145","3","Space Quest 6: Roger Wilco in the Spinal Frontier","3.98","9","9","null"
"145","5","Space Quest 6: Roger Wilco in the Spinal Frontier","3.75","33","22","null"
"145","74","Space Quest 6: Roger Wilco in the Spinal Frontier","null","null","null","null"
"146","2","Police Quest: In Pursuit of the Death Angel","3.59","65","54","null"
"146","19","Police Quest: In Pursuit of the Death Angel","3.50","6","6","null"
"146","24","Police Quest: In Pursuit of the Death Angel","4.00","2","2","null"
"146","31","Police Quest: In Pursuit of the Death Angel","3.40","1","1","null"
"146","51","Police Quest: In Pursuit of the Death Angel","3.00","1","1","null"
"146","74","Police Quest: In Pursuit of the Death Angel","3.00","1","1","null"
"147","2","Police Quest 2: The Vengeance","3.73","47","45","73.00"
"147","19","Police Quest 2: The Vengeance","3.48","8","8","79.00"
"147","24","Police Quest 2: The Vengeance","4.00","3","3","null"
"148","2","Police Quest 3: The Kindred","3.69","43","34","null"
"148","19","Police Quest 3: The Kindred","3.43","7","7","null"
"149","2","Daryl F. Gates' Police Quest: Open Season","3.07","28","23","83.00"
"149","5","Daryl F. Gates' Police Quest: Open Season","3.31","20","14","null"
"149","74","Daryl F. Gates' Police Quest: Open Season","null","null","null","null"
"150","2","Daryl F. Gates' Police Quest: SWAT","2.67","3","3","61.00"
"150","3","Daryl F. Gates' Police Quest: SWAT","3.25","10","10","null"
"150","5","Daryl F. Gates' Police Quest: SWAT","2.95","15","10","59.00"
"150","74","Daryl F. Gates' Police Quest: SWAT","null","null","null","null"
"151","4","Will Harvey's Music Construction Set","3.23","10","6","null"
"151","24","Will Harvey's Music Construction Set","2.00","1","1","null"
"151","27","Will Harvey's Music Construction Set","null","null","null","null"
"151","31","Will Harvey's Music Construction Set","null","null","null","null"
"151","39","Will Harvey's Music Construction Set","null","null","null","null"
"151","51","Will Harvey's Music Construction Set","null","null","null","null"
"152","2","Mean 18","3.25","6","5","null"
"152","19","Mean 18","null","null","null","null"
"152","24","Mean 18","3.50","1","1","null"
"152","34","Mean 18","2.00","1","1","null"
"152","51","Mean 18","null","null","null","null"
"153","3","Police Quest: SWAT 2","3.10","17","15","67.00"
"153","5","Police Quest: SWAT 2","null","null","null","null"
"154","3","Die by the Sword","3.63","31","27","83.00"
"155","3","Half-Life","4.10","304","240","94.00"
"156","2","Dungeon Keeper","3.69","44","44","null"
"156","3","Dungeon Keeper","3.88","72","49","92.00"
"157","3","Cyberswine","2.27","3","2","null"
"158","2","Test Drive III: The Passion","3.62","28","22","null"
"159","4","Exterminator, The","2.45","5","4","null"
"159","27","Exterminator, The","null","null","null","null"
"159","43","Exterminator, The","4.00","2","2","null"
"160","2","Free D.C!","2.69","11","7","null"
"161","2","Power Politics","3.00","4","4","null"
"162","2","4-D Boxing","3.85","45","32","null"
"162","19","4-D Boxing","2.17","3","3","70.00"
"162","24","4-D Boxing","null","null","null","null"
"162","74","4-D Boxing","null","null","null","null"
"163","2","Where in the World is Carmen Sandiego?","3.60","24","18","null"
"163","26","Where in the World is Carmen Sandiego?","2.00","2","2","null"
"163","27","Where in the World is Carmen Sandiego?","2.87","3","3","null"
"163","31","Where in the World is Carmen Sandiego?","3.33","2","2","null"
"163","45","Where in the World is Carmen Sandiego?","null","null","null","null"
"163","74","Where in the World is Carmen Sandiego?","3.20","1","1","null"
"164","2","Heart of China","3.70","29","25","66.00"
"164","19","Heart of China","4.05","4","4","null"
"164","74","Heart of China","4.10","2","2","null"
"165","2","Princess Maker 2","3.82","45","37","null"
"165","23","Princess Maker 2","null","null","null","null"
"165","45","Princess Maker 2","null","null","null","null"
"165","74","Princess Maker 2","null","null","null","null"
"166","2","Pirates! Gold","3.86","71","46","null"
"166","5","Pirates! Gold","2.88","6","6","null"
"166","16","Pirates! Gold","3.63","14","13","null"
"166","56","Pirates! Gold","4.13","2","2","null"
"166","74","Pirates! Gold","null","null","null","null"
"167","2","Silpheed","3.73","26","19","null"
"167","51","Silpheed","3.75","2","2","null"
"167","62","Silpheed","4.50","2","2","null"
"168","2","Hero's Quest: So You Want To Be A Hero","4.08","88","64","null"
"168","19","Hero's Quest: So You Want To Be A Hero","2.31","12","12","null"
"168","24","Hero's Quest: So You Want To Be A Hero","2.76","8","8","null"
"169","2","Quest for Glory II: Trial by Fire","3.97","71","54","null"
"169","19","Quest for Glory II: Trial by Fire","2.72","12","12","null"
"170","2","BattleTech: The Crescent Hawk's Inception","3.47","25","17","null"
"170","19","BattleTech: The Crescent Hawk's Inception","3.50","2","2","null"
"170","24","BattleTech: The Crescent Hawk's Inception","3.00","1","1","null"
"170","27","BattleTech: The Crescent Hawk's Inception","4.63","2","2","null"
"170","31","BattleTech: The Crescent Hawk's Inception","null","null","null","null"
"172","2","V for Victory: Velikiye Luki","3.67","3","2","null"
"173","2","Quest for Glory III: Wages of War","3.84","65","47","74.00"
"174","3","Quest for Glory V: Dragon Fire","3.81","59","43","77.00"
"174","74","Quest for Glory V: Dragon Fire","3.07","3","3","null"
"175","2","Death Gate","4.00","38","30","83.00"
"176","2","Loom","4.05","153","117","74.00"
"176","3","Loom","3.27","3","3","null"
"176","19","Loom","3.81","32","32","null"
"176","24","Loom","3.48","13","13","null"
"176","45","Loom","3.68","8","8","null"
"176","74","Loom","3.83","7","7","null"
"177","2","Castles","3.39","20","13","null"
"177","19","Castles","null","null","null","73.00"
"177","24","Castles","3.00","2","2","null"
"178","2","ICON: Quest for the Ring","2.95","5","4","null"
"179","1","Star Control II","3.14","7","7","null"
"179","2","Star Control II","3.99","180","111","null"
"179","3","Star Control II","3.47","10","10","null"
"179","35","Star Control II","3.18","14","14","null"
"179","74","Star Control II","null","null","null","null"
"180","2","Laser Squad","3.67","13","8","null"
"180","19","Laser Squad","4.08","3","3","null"
"180","24","Laser Squad","4.25","2","2","null"
"180","27","Laser Squad","3.55","5","5","null"
"180","41","Laser Squad","4.60","4","4","null"
"180","60","Laser Squad","null","null","null","null"
"181","2","Defender of the Crown","3.61","40","28","null"
"181","3","Defender of the Crown","2.75","4","4","null"
